,Arrond,Arrond_Nom,Date_Plantation,Longitude,Latitude
1024,1,Ahuntsic - Cartierville,2019-09-17,-73.706114,45.535117
1025,1,Ahuntsic - Cartierville,2015-05-21,-73.664762,45.557094
1026,1,Ahuntsic - Cartierville,2015-05-21,-73.664636,45.557296
1027,1,Ahuntsic - Cartierville,2015-05-21,-73.664557,45.557418
1028,1,Ahuntsic - Cartierville,2012-09-10,-73.64876,45.54654
1029,1,Ahuntsic - Cartierville,2012-09-10,-73.648873,45.546463
1030,1,Ahuntsic - Cartierville,2012-09-10,-73.648841,45.546438
1031,1,Ahuntsic - Cartierville,2012-09-20,-73.649629,45.540101
1032,1,Ahuntsic - Cartierville,2012-09-20,-73.649332,45.540169
1033,1,Ahuntsic - Cartierville,2013-06-10,-73.752937,45.510368
1034,1,Ahuntsic - Cartierville,2013-06-06,-73.752891,45.510312
1035,1,Ahuntsic - Cartierville,2013-06-06,-73.752765,45.510358
1036,1,Ahuntsic - Cartierville,2013-06-06,-73.752323,45.510478
1037,1,Ahuntsic - Cartierville,2013-11-06,-73.752277,45.510321
1038,1,Ahuntsic - Cartierville,2013-11-06,-73.752524,45.510136
1039,1,Ahuntsic - Cartierville,2013-06-06,-73.752886,45.510106
1040,1,Ahuntsic - Cartierville,2013-06-06,-73.75294,45.510134
1044,1,Ahuntsic - Cartierville,2012-09-17,-73.706647,45.528395
1045,1,Ahuntsic - Cartierville,2012-09-17,-73.706685,45.528476
1046,1,Ahuntsic - Cartierville,2012-09-17,-73.706563,45.529363
1047,1,Ahuntsic - Cartierville,2012-09-17,-73.706993,45.529636
1048,1,Ahuntsic - Cartierville,2012-09-17,-73.707454,45.529734
1049,1,Ahuntsic - Cartierville,2012-09-17,-73.707903,45.529441
1050,1,Ahuntsic - Cartierville,2012-09-17,-73.708559,45.529561
1051,1,Ahuntsic - Cartierville,2012-09-17,-73.708654,45.529381
1052,1,Ahuntsic - Cartierville,2012-09-17,-73.708944,45.529247
1053,1,Ahuntsic - Cartierville,2012-09-17,-73.70938,45.528363
1054,1,Ahuntsic - Cartierville,2012-09-17,-73.709057,45.528251
1055,1,Ahuntsic - Cartierville,2012-09-17,-73.709035,45.52817
1056,1,Ahuntsic - Cartierville,2012-09-17,-73.708873,45.528234
1057,1,Ahuntsic - Cartierville,2012-09-17,-73.707904,45.527376
1060,1,Ahuntsic - Cartierville,2012-09-24,-73.716412,45.529564
1061,1,Ahuntsic - Cartierville,2012-09-24,-73.716476,45.529426
1062,1,Ahuntsic - Cartierville,2012-09-24,-73.71655,45.529578
1063,1,Ahuntsic - Cartierville,2012-09-24,-73.716786,45.529429
1064,1,Ahuntsic - Cartierville,2012-09-24,-73.716953,45.529474
1065,1,Ahuntsic - Cartierville,2012-09-24,-73.717188,45.529647
1066,1,Ahuntsic - Cartierville,2012-09-24,-73.717371,45.52958
1067,1,Ahuntsic - Cartierville,2012-09-24,-73.717346,45.529488
1068,1,Ahuntsic - Cartierville,2012-09-24,-73.717428,45.529414
1069,1,Ahuntsic - Cartierville,2012-09-24,-73.716697,45.529823
1070,1,Ahuntsic - Cartierville,2012-09-24,-73.716985,45.530026
1071,1,Ahuntsic - Cartierville,2012-09-24,-73.717116,45.5301
1072,1,Ahuntsic - Cartierville,2012-09-24,-73.717487,45.530299
1073,1,Ahuntsic - Cartierville,2012-09-24,-73.717609,45.530273
1074,1,Ahuntsic - Cartierville,2012-09-24,-73.717735,45.530241
1075,1,Ahuntsic - Cartierville,2012-09-24,-73.717228,45.530181
1076,1,Ahuntsic - Cartierville,2014-11-05,-73.663352,45.563745
1077,1,Ahuntsic - Cartierville,2012-11-05,-73.663614,45.563761
1078,1,Ahuntsic - Cartierville,2012-11-05,-73.664153,45.563895
1079,1,Ahuntsic - Cartierville,2012-11-05,-73.664144,45.564011
1080,1,Ahuntsic - Cartierville,2014-09-09,-73.680547,45.532512
1081,1,Ahuntsic - Cartierville,2012-10-22,-73.680611,45.532559
1082,1,Ahuntsic - Cartierville,2012-10-22,-73.680698,45.532545
1083,1,Ahuntsic - Cartierville,2012-10-22,-73.68066,45.532515
1084,1,Ahuntsic - Cartierville,2012-10-22,-73.680704,45.532513
1085,1,Ahuntsic - Cartierville,2012-10-22,-73.680824,45.532515
1086,1,Ahuntsic - Cartierville,2012-10-22,-73.680818,45.53246
1087,1,Ahuntsic - Cartierville,2012-10-22,-73.680946,45.532423
1088,1,Ahuntsic - Cartierville,2012-10-22,-73.681029,45.532395
1089,1,Ahuntsic - Cartierville,2012-10-24,-73.680888,45.532381
1090,1,Ahuntsic - Cartierville,2012-10-24,-73.680947,45.532361
1091,1,Ahuntsic - Cartierville,2012-10-24,-73.68099,45.532356
1092,1,Ahuntsic - Cartierville,2012-10-24,-73.681013,45.53234
1093,1,Ahuntsic - Cartierville,2012-10-24,-73.681073,45.532331
1094,1,Ahuntsic - Cartierville,2012-10-24,-73.681112,45.532303
1095,1,Ahuntsic - Cartierville,2012-10-24,-73.681145,45.53226
1096,1,Ahuntsic - Cartierville,2012-10-24,-73.681156,45.532197
1097,1,Ahuntsic - Cartierville,2012-10-24,-73.681028,45.532115
1098,1,Ahuntsic - Cartierville,2012-10-24,-73.680976,45.5321
1099,1,Ahuntsic - Cartierville,2012-10-24,-73.680935,45.532137
1100,1,Ahuntsic - Cartierville,2012-10-24,-73.680898,45.53212
1101,1,Ahuntsic - Cartierville,2012-10-24,-73.680878,45.532136
1102,1,Ahuntsic - Cartierville,2012-10-24,-73.680802,45.532156
1103,1,Ahuntsic - Cartierville,2012-10-26,-73.68065,45.53218
1104,1,Ahuntsic - Cartierville,2012-10-26,-73.680614,45.532263
1105,1,Ahuntsic - Cartierville,2012-10-26,-73.680524,45.53225
1106,1,Ahuntsic - Cartierville,2012-10-26,-73.680517,45.532288
1107,1,Ahuntsic - Cartierville,2012-11-02,-73.680418,45.532249
1108,1,Ahuntsic - Cartierville,2012-11-02,-73.680293,45.532273
1109,1,Ahuntsic - Cartierville,2012-11-02,-73.68027,45.53233
1110,1,Ahuntsic - Cartierville,2012-10-26,-73.680442,45.532396
1111,1,Ahuntsic - Cartierville,2012-11-02,-73.680406,45.532467
1112,1,Ahuntsic - Cartierville,2012-09-24,-73.665263,45.557224
1113,1,Ahuntsic - Cartierville,2012-09-24,-73.665247,45.557394
1114,1,Ahuntsic - Cartierville,2012-11-05,-73.694293,45.53885
1140,1,Ahuntsic - Cartierville,2017-07-11,-73.700224,45.527997
1141,1,Ahuntsic - Cartierville,2017-07-11,-73.70017,45.527961
1142,1,Ahuntsic - Cartierville,2017-07-11,-73.699939,45.527804
1143,1,Ahuntsic - Cartierville,2017-07-06,-73.699984,45.527764
1144,1,Ahuntsic - Cartierville,2017-07-11,-73.699775,45.527705
1145,1,Ahuntsic - Cartierville,2017-07-04,-73.699742,45.527616
1146,1,Ahuntsic - Cartierville,2017-07-06,-73.699617,45.527602
1147,1,Ahuntsic - Cartierville,2014-07-08,-73.722257,45.527674
1176,1,Ahuntsic - Cartierville,2014-07-07,-73.722344,45.526782
1177,1,Ahuntsic - Cartierville,2014-07-07,-73.72319,45.527244
1178,1,Ahuntsic - Cartierville,2013-09-05,-73.722708,45.527494
1179,1,Ahuntsic - Cartierville,2013-09-05,-73.722787,45.527451
1180,1,Ahuntsic - Cartierville,2014-07-07,-73.722699,45.527393
1181,1,Ahuntsic - Cartierville,2013-09-05,-73.639274,45.549294
1182,1,Ahuntsic - Cartierville,2013-09-05,-73.639356,45.549133
1183,1,Ahuntsic - Cartierville,2013-09-05,-73.638505,45.548532
1184,1,Ahuntsic - Cartierville,2013-09-05,-73.638422,45.548505
1185,1,Ahuntsic - Cartierville,2013-09-05,-73.638984,45.549007
1186,1,Ahuntsic - Cartierville,2013-09-05,-73.638497,45.548384
1187,1,Ahuntsic - Cartierville,2013-09-05,-73.638575,45.548999
1188,1,Ahuntsic - Cartierville,2013-09-10,-73.716602,45.535994
1189,1,Ahuntsic - Cartierville,2013-09-10,-73.716658,45.535943
1190,1,Ahuntsic - Cartierville,2013-09-10,-73.716762,45.535892
1191,1,Ahuntsic - Cartierville,2013-09-10,-73.716841,45.535968
1192,1,Ahuntsic - Cartierville,2013-09-10,-73.717005,45.536053
1193,1,Ahuntsic - Cartierville,2013-09-10,-73.71711,45.536118
1194,1,Ahuntsic - Cartierville,2013-09-10,-73.717019,45.536181
1195,1,Ahuntsic - Cartierville,2013-09-10,-73.716958,45.536228
1196,1,Ahuntsic - Cartierville,2013-09-10,-73.716924,45.535993
1197,1,Ahuntsic - Cartierville,2013-09-10,-73.716561,45.535944
1198,1,Ahuntsic - Cartierville,2013-09-10,-73.716779,45.536191
1199,1,Ahuntsic - Cartierville,2013-09-10,-73.716803,45.536703
1200,1,Ahuntsic - Cartierville,2013-09-10,-73.717157,45.536694
1201,1,Ahuntsic - Cartierville,2013-09-10,-73.717192,45.536608
1202,1,Ahuntsic - Cartierville,2013-09-10,-73.716969,45.536524
1203,1,Ahuntsic - Cartierville,2013-09-05,-73.635564,45.555501
1204,1,Ahuntsic - Cartierville,2013-09-05,-73.63517,45.555934
1205,1,Ahuntsic - Cartierville,2013-09-05,-73.634686,45.555939
1206,1,Ahuntsic - Cartierville,2013-09-11,-73.722354,45.527669
1207,1,Ahuntsic - Cartierville,2013-10-07,-73.642684,45.568927
1208,1,Ahuntsic - Cartierville,2013-10-07,-73.642817,45.568982
1209,1,Ahuntsic - Cartierville,2013-10-07,-73.642948,45.569036
1210,1,Ahuntsic - Cartierville,2013-10-09,-73.643063,45.569085
1211,1,Ahuntsic - Cartierville,2013-10-09,-73.643189,45.56914
1212,1,Ahuntsic - Cartierville,2013-10-07,-73.64335,45.569196
1213,1,Ahuntsic - Cartierville,2013-10-09,-73.643959,45.569457
1214,1,Ahuntsic - Cartierville,2013-10-09,-73.642213,45.57097
1215,1,Ahuntsic - Cartierville,2013-10-03,-73.683167,45.547343
1216,1,Ahuntsic - Cartierville,2013-10-03,-73.683312,45.547337
1217,1,Ahuntsic - Cartierville,2013-10-03,-73.683423,45.547363
1218,1,Ahuntsic - Cartierville,2015-05-26,-73.695532,45.544854
1219,1,Ahuntsic - Cartierville,2013-10-02,-73.695464,45.544927
1220,1,Ahuntsic - Cartierville,2013-10-02,-73.695503,45.544985
1221,1,Ahuntsic - Cartierville,2013-10-02,-73.695583,45.544918
1222,1,Ahuntsic - Cartierville,2013-10-02,-73.695649,45.544968
1223,1,Ahuntsic - Cartierville,2013-10-02,-73.695676,45.545038
1224,1,Ahuntsic - Cartierville,2013-10-02,-73.695765,45.54506
1225,1,Ahuntsic - Cartierville,2015-05-26,-73.695841,45.545091
1226,1,Ahuntsic - Cartierville,2013-10-07,-73.64732,45.540126
1227,1,Ahuntsic - Cartierville,2013-10-07,-73.649558,45.540456
1228,1,Ahuntsic - Cartierville,2013-10-07,-73.648399,45.540116
1229,1,Ahuntsic - Cartierville,2013-10-07,-73.648516,45.539892
1230,1,Ahuntsic - Cartierville,2013-10-07,-73.648536,45.539785
1231,1,Ahuntsic - Cartierville,2013-10-17,-73.738323,45.525327
1232,1,Ahuntsic - Cartierville,2013-10-17,-73.738337,45.525374
1233,1,Ahuntsic - Cartierville,2013-10-17,-73.738399,45.525365
1234,1,Ahuntsic - Cartierville,2013-10-24,-73.725704,45.532745
1235,1,Ahuntsic - Cartierville,2013-10-24,-73.725797,45.532785
1236,1,Ahuntsic - Cartierville,2013-10-24,-73.726047,45.533106
1237,1,Ahuntsic - Cartierville,2013-10-24,-73.725532,45.5338
1238,1,Ahuntsic - Cartierville,2013-10-24,-73.725526,45.533884
1239,1,Ahuntsic - Cartierville,2013-10-24,-73.725299,45.534029
1240,1,Ahuntsic - Cartierville,2013-10-24,-73.725373,45.533955
1241,1,Ahuntsic - Cartierville,2013-10-24,-73.725215,45.533979
1242,1,Ahuntsic - Cartierville,2013-10-24,-73.725257,45.533939
1243,1,Ahuntsic - Cartierville,2013-10-24,-73.725167,45.533869
1244,1,Ahuntsic - Cartierville,2013-10-24,-73.725067,45.53383
1245,1,Ahuntsic - Cartierville,2013-10-24,-73.725242,45.533372
1246,1,Ahuntsic - Cartierville,2013-10-22,-73.706711,45.536446
1247,1,Ahuntsic - Cartierville,2013-10-22,-73.706759,45.536175
1248,1,Ahuntsic - Cartierville,2019-08-05,-73.706737,45.536067
1249,1,Ahuntsic - Cartierville,2013-10-22,-73.705842,45.535578
1250,1,Ahuntsic - Cartierville,2013-10-22,-73.709558,45.535842
1251,1,Ahuntsic - Cartierville,2013-10-22,-73.709361,45.535561
1252,1,Ahuntsic - Cartierville,2013-10-22,-73.70897,45.535466
1253,1,Ahuntsic - Cartierville,2013-10-23,-73.709079,45.535443
1254,1,Ahuntsic - Cartierville,2019-10-01,-73.706897,45.53535
1255,1,Ahuntsic - Cartierville,2013-10-23,-73.706841,45.535362
1256,1,Ahuntsic - Cartierville,2013-10-23,-73.706746,45.535328
1260,1,Ahuntsic - Cartierville,2013-11-06,-73.752682,45.510001
1261,1,Ahuntsic - Cartierville,2013-11-06,-73.752625,45.509971
1262,1,Ahuntsic - Cartierville,2013-11-06,-73.752564,45.509938
1263,1,Ahuntsic - Cartierville,2013-11-06,-73.752427,45.510121
1264,1,Ahuntsic - Cartierville,2013-11-06,-73.752369,45.510083
1265,1,Ahuntsic - Cartierville,2013-11-06,-73.752372,45.510161
1266,1,Ahuntsic - Cartierville,2013-11-06,-73.752318,45.510127
1267,1,Ahuntsic - Cartierville,2013-11-06,-73.752265,45.510167
1268,1,Ahuntsic - Cartierville,2013-11-06,-73.752328,45.510204
1269,1,Ahuntsic - Cartierville,2013-11-06,-73.752275,45.510246
1270,1,Ahuntsic - Cartierville,2013-11-06,-73.75221,45.510216
1271,1,Ahuntsic - Cartierville,2013-11-06,-73.752403,45.510222
1272,1,Ahuntsic - Cartierville,2013-11-06,-73.752034,45.510275
1273,1,Ahuntsic - Cartierville,2013-11-06,-73.75209,45.510391
1274,1,Ahuntsic - Cartierville,2013-11-06,-73.75203,45.510354
1275,1,Ahuntsic - Cartierville,2013-11-11,-73.666143,45.556926
1276,1,Ahuntsic - Cartierville,2013-11-11,-73.666137,45.556893
1277,1,Ahuntsic - Cartierville,2013-11-07,-73.683082,45.537492
1278,1,Ahuntsic - Cartierville,2013-11-06,-73.634591,45.557025
1279,1,Ahuntsic - Cartierville,2013-11-06,-73.634792,45.557114
1280,1,Ahuntsic - Cartierville,2013-11-06,-73.635076,45.557233
1281,1,Ahuntsic - Cartierville,2013-11-06,-73.635144,45.557262
1282,1,Ahuntsic - Cartierville,2013-11-06,-73.635329,45.557346
1283,1,Ahuntsic - Cartierville,2013-11-07,-73.648933,45.578173
1284,1,Ahuntsic - Cartierville,2013-11-07,-73.648545,45.578023
1285,1,Ahuntsic - Cartierville,2013-11-07,-73.648475,45.577638
1286,1,Ahuntsic - Cartierville,2013-11-07,-73.648756,45.577547
1287,1,Ahuntsic - Cartierville,2016-06-29,-73.709639,45.528391
1288,1,Ahuntsic - Cartierville,2016-06-29,-73.709786,45.52857
1289,1,Ahuntsic - Cartierville,2016-06-29,-73.709709,45.528634
1290,1,Ahuntsic - Cartierville,2016-06-29,-73.709625,45.5287
1291,1,Ahuntsic - Cartierville,2016-07-07,-73.709481,45.528817
1292,1,Ahuntsic - Cartierville,2016-07-07,-73.709408,45.528876
1293,1,Ahuntsic - Cartierville,2016-07-07,-73.709355,45.528921
1294,1,Ahuntsic - Cartierville,2016-07-07,-73.709127,45.529106
1295,1,Ahuntsic - Cartierville,2016-07-11,-73.709037,45.529174
1296,1,Ahuntsic - Cartierville,2016-07-11,-73.708865,45.529318
1297,1,Ahuntsic - Cartierville,2016-07-11,-73.708817,45.529354
1298,1,Ahuntsic - Cartierville,2016-07-11,-73.708781,45.529386
1299,1,Ahuntsic - Cartierville,2016-07-11,-73.708703,45.529453
1300,1,Ahuntsic - Cartierville,2014-10-01,-73.707727,45.530104
1301,1,Ahuntsic - Cartierville,2018-10-09,-73.634815,45.557204
1302,1,Ahuntsic - Cartierville,2018-10-09,-73.634361,45.555484
1303,1,Ahuntsic - Cartierville,2018-10-09,-73.633692,45.556236
1304,1,Ahuntsic - Cartierville,2019-11-08,-73.636934,45.555055
1305,1,Ahuntsic - Cartierville,2019-11-08,-73.637088,45.555065
1306,1,Ahuntsic - Cartierville,2019-11-08,-73.634254,45.554196
1307,1,Ahuntsic - Cartierville,2014-07-10,-73.638147,45.555417
1308,1,Ahuntsic - Cartierville,2014-07-10,-73.638262,45.555448
1309,1,Ahuntsic - Cartierville,2014-07-10,-73.639517,45.555811
1310,1,Ahuntsic - Cartierville,2014-07-15,-73.654638,45.571595
1311,1,Ahuntsic - Cartierville,2014-07-16,-73.654705,45.571512
1313,1,Ahuntsic - Cartierville,2017-11-14,-73.703756,45.5441
1317,1,Ahuntsic - Cartierville,2017-11-14,-73.703395,45.544118
1319,1,Ahuntsic - Cartierville,2017-11-15,-73.703537,45.543903
1322,1,Ahuntsic - Cartierville,2019-08-05,-73.705126,45.534796
1323,1,Ahuntsic - Cartierville,2017-11-20,-73.710683,45.535737
1324,1,Ahuntsic - Cartierville,2015-06-08,-73.671779,45.556942
1325,1,Ahuntsic - Cartierville,2015-06-08,-73.671833,45.556825
1326,1,Ahuntsic - Cartierville,2015-06-08,-73.671822,45.556749
1327,1,Ahuntsic - Cartierville,2015-06-08,-73.67184,45.556659
1328,1,Ahuntsic - Cartierville,2015-06-08,-73.671901,45.556595
1329,1,Ahuntsic - Cartierville,2015-06-08,-73.671897,45.556703
1330,1,Ahuntsic - Cartierville,2015-06-08,-73.672172,45.556707
1331,1,Ahuntsic - Cartierville,2015-06-08,-73.672186,45.556815
1332,1,Ahuntsic - Cartierville,2015-06-08,-73.672276,45.556849
1333,1,Ahuntsic - Cartierville,2015-06-08,-73.672386,45.556879
1334,1,Ahuntsic - Cartierville,2015-06-08,-73.672489,45.55689
1335,1,Ahuntsic - Cartierville,2015-06-08,-73.672589,45.556907
1336,1,Ahuntsic - Cartierville,2015-06-08,-73.672684,45.556948
1337,1,Ahuntsic - Cartierville,2015-06-08,-73.672771,45.557032
1338,1,Ahuntsic - Cartierville,2015-06-08,-73.67282,45.55713
1339,1,Ahuntsic - Cartierville,2015-06-08,-73.672844,45.557208
1340,1,Ahuntsic - Cartierville,2015-06-08,-73.672862,45.557285
1341,1,Ahuntsic - Cartierville,2015-06-08,-73.672021,45.556947
1342,1,Ahuntsic - Cartierville,2015-06-08,-73.672145,45.556954
1343,1,Ahuntsic - Cartierville,2015-06-08,-73.672773,45.556909
1344,1,Ahuntsic - Cartierville,2015-06-08,-73.672923,45.556846
1345,1,Ahuntsic - Cartierville,2015-06-08,-73.672212,45.556757
1346,1,Ahuntsic - Cartierville,2015-06-08,-73.672445,45.557108
1347,1,Ahuntsic - Cartierville,2015-06-08,-73.672551,45.557123
1348,1,Ahuntsic - Cartierville,2014-07-04,-73.663714,45.556643
1349,1,Ahuntsic - Cartierville,2014-07-04,-73.664076,45.556748
1350,1,Ahuntsic - Cartierville,2014-07-04,-73.664375,45.556835
1351,1,Ahuntsic - Cartierville,2014-07-04,-73.66468,45.556921
1352,1,Ahuntsic - Cartierville,2013-09-06,-73.663485,45.557078
1353,1,Ahuntsic - Cartierville,2014-09-09,-73.638505,45.548532
1354,1,Ahuntsic - Cartierville,2014-09-09,-73.638422,45.548505
1355,1,Ahuntsic - Cartierville,2014-09-09,-73.638614,45.548407
1356,1,Ahuntsic - Cartierville,2014-09-09,-73.638497,45.548384
1357,1,Ahuntsic - Cartierville,2014-09-09,-73.638419,45.548359
1358,1,Ahuntsic - Cartierville,2014-09-09,-73.638668,45.548301
1359,1,Ahuntsic - Cartierville,2014-09-09,-73.638597,45.54828
1360,1,Ahuntsic - Cartierville,2014-08-08,-73.638505,45.548249
1361,1,Ahuntsic - Cartierville,2014-10-27,-73.696625,45.540871
1362,1,Ahuntsic - Cartierville,2014-10-09,-73.725036,45.533746
1363,1,Ahuntsic - Cartierville,2014-10-09,-73.725026,45.533645
1364,1,Ahuntsic - Cartierville,2014-10-09,-73.725161,45.533447
1365,1,Ahuntsic - Cartierville,2014-10-09,-73.725345,45.533276
1366,1,Ahuntsic - Cartierville,2018-09-13,-73.725308,45.533581
1367,1,Ahuntsic - Cartierville,2014-10-09,-73.725487,45.533749
1368,1,Ahuntsic - Cartierville,2014-10-09,-73.725635,45.53356
1369,1,Ahuntsic - Cartierville,2014-10-09,-73.726144,45.532972
1370,1,Ahuntsic - Cartierville,2014-10-09,-73.726048,45.532646
1371,1,Ahuntsic - Cartierville,2014-10-02,-73.707316,45.529858
1372,1,Ahuntsic - Cartierville,2014-10-02,-73.707423,45.529935
1373,1,Ahuntsic - Cartierville,2014-10-01,-73.707586,45.530013
1374,1,Ahuntsic - Cartierville,2014-10-01,-73.707896,45.530107
1375,1,Ahuntsic - Cartierville,2014-10-01,-73.707989,45.530035
1376,1,Ahuntsic - Cartierville,2014-10-01,-73.708061,45.52997
1377,1,Ahuntsic - Cartierville,2014-10-01,-73.70929,45.528975
1378,1,Ahuntsic - Cartierville,2014-10-02,-73.708109,45.527416
1379,1,Ahuntsic - Cartierville,2014-10-02,-73.708286,45.527528
1380,1,Ahuntsic - Cartierville,2014-10-02,-73.708407,45.527609
1381,1,Ahuntsic - Cartierville,2014-10-02,-73.709189,45.528107
1382,1,Ahuntsic - Cartierville,2014-10-02,-73.709772,45.528479
1383,1,Ahuntsic - Cartierville,2014-10-02,-73.707696,45.528176
1384,1,Ahuntsic - Cartierville,2014-10-06,-73.708105,45.52827
1385,1,Ahuntsic - Cartierville,2014-10-06,-73.708778,45.528282
1386,1,Ahuntsic - Cartierville,2014-10-06,-73.70918,45.528418
1387,1,Ahuntsic - Cartierville,2014-10-06,-73.707417,45.528811
1388,1,Ahuntsic - Cartierville,2014-10-06,-73.707492,45.528852
1389,1,Ahuntsic - Cartierville,2014-10-06,-73.70754,45.528686
1390,1,Ahuntsic - Cartierville,2014-10-06,-73.707682,45.528776
1391,1,Ahuntsic - Cartierville,2014-10-13,-73.706828,45.536418
1392,1,Ahuntsic - Cartierville,2014-10-14,-73.707103,45.536209
1393,1,Ahuntsic - Cartierville,2019-08-05,-73.707498,45.535908
1394,1,Ahuntsic - Cartierville,2014-10-15,-73.707314,45.536026
1395,1,Ahuntsic - Cartierville,2014-10-15,-73.707074,45.53528
1396,1,Ahuntsic - Cartierville,2014-10-14,-73.70732,45.535462
1397,1,Ahuntsic - Cartierville,2014-10-20,-73.707609,45.535493
1398,1,Ahuntsic - Cartierville,2014-10-15,-73.707641,45.535665
1399,1,Ahuntsic - Cartierville,2014-10-15,-73.708062,45.535756
1400,1,Ahuntsic - Cartierville,2014-10-20,-73.708162,45.535728
1401,1,Ahuntsic - Cartierville,2014-10-15,-73.709395,45.53547
1402,1,Ahuntsic - Cartierville,2016-09-21,-73.709469,45.53543
1403,1,Ahuntsic - Cartierville,2014-10-15,-73.709597,45.53544
1404,1,Ahuntsic - Cartierville,2014-10-15,-73.709421,45.535297
1405,1,Ahuntsic - Cartierville,2014-10-15,-73.709842,45.535366
1406,1,Ahuntsic - Cartierville,2014-10-27,-73.696715,45.5409
1407,1,Ahuntsic - Cartierville,2014-10-27,-73.696846,45.540983
1408,1,Ahuntsic - Cartierville,2014-11-03,-73.643392,45.55679
1409,1,Ahuntsic - Cartierville,2014-11-03,-73.643311,45.556745
1410,1,Ahuntsic - Cartierville,2014-10-27,-73.65339,45.56149
1411,1,Ahuntsic - Cartierville,2014-10-27,-73.653393,45.561416
1412,1,Ahuntsic - Cartierville,2014-10-27,-73.653482,45.56137
1413,1,Ahuntsic - Cartierville,2014-10-27,-73.653525,45.561306
1414,1,Ahuntsic - Cartierville,2018-06-26,-73.653683,45.561008
1415,1,Ahuntsic - Cartierville,2014-10-27,-73.653821,45.560808
1416,1,Ahuntsic - Cartierville,2014-10-27,-73.653827,45.560729
1417,1,Ahuntsic - Cartierville,2014-10-30,-73.653879,45.560688
1418,1,Ahuntsic - Cartierville,2014-10-28,-73.653933,45.560297
1419,1,Ahuntsic - Cartierville,2014-10-28,-73.653962,45.56035
1420,1,Ahuntsic - Cartierville,2014-10-28,-73.652588,45.559866
1421,1,Ahuntsic - Cartierville,2014-10-29,-73.652192,45.559998
1422,1,Ahuntsic - Cartierville,2014-10-29,-73.652131,45.560085
1423,1,Ahuntsic - Cartierville,2014-10-29,-73.652093,45.56016
1424,1,Ahuntsic - Cartierville,2014-10-28,-73.651918,45.559663
1425,1,Ahuntsic - Cartierville,2014-10-28,-73.651806,45.559635
1426,1,Ahuntsic - Cartierville,2014-10-28,-73.651836,45.559725
